"home_player_1","home_player_2","home_player_3","home_player_4","home_player_5","home_player_6","home_player_7","home_player_8","home_player_9","home_player_10","home_player_11","away_player_1","away_player_2","away_player_3","away_player_4","away_player_5","away_player_6","away_player_7","away_player_8","away_player_9","away_player_10","away_player_11"
37377,25364,8932,95081,37381,37384,37387,34413,37385,37389,37390,38793,24632,26588,38432,27412,26472,31187,27306,30701,29257,39066
32653,35988,39774,30459,38843,18518,38244,25365,30872,30924,30709,27467,27472,27475,26383,27484,36060,27471,41923,37760,27478,41931
27424,128037,27492,30253,43210,27429,95078,NA,30937,27556,31199,27313,35989,35606,28480,27310,30252,30706,27316,36378,25366,37550
27358,30255,71399,20396,27360,30707,43319,27365,36132,34102,31718,26173,36395,97491,38215,39810,34381,37321,30789,94915,34045,38848
30648,27774,36146,27320,41559,30628,97752,34114,38188,40203,27326,25524,36183,26778,37787,30987,46887,33338,38216,33101,39106,30764
27299,162679,27461,30704,30250,27483,27307,26437,35997,2862,30249,37377,29631,8932,95081,37381,37384,37387,38183,34413,94916,37389
33339,9124,42221,33082,33285,39796,40923,38828,39734,37558,70610,36058,37201,36056,38170,27460,27462,36007,71017,47551,36091,30266
27341,39834,37380,25483,115670,27314,27349,30821,34400,36072,30854,24104,37332,25815,30693,103089,27336,31244,36130,29356,25819,30886
38793,24632,26588,38432,27412,26472,31187,27306,29257,71353,39066,30820,12330,69923,30902,37317,19511,31290,27324,39902,30445,15403
29303,39841,40093,27411,29543,78990,95574,36011,40176,121957,35411,31299,30434,17312,28435,39898,36051,39892,39843,42331,30776,12246
25524,36183,26778,34650,30987,46887,30749,38216,39106,30496,33101,27341,39834,37380,25483,115670,27314,27349,36552,34400,30821,30854
24104,37332,25815,30693,38729,27336,31244,16300,29356,25819,36788,27313,35989,35606,28480,41927,30252,30706,42321,27316,30827,25366
27299,27303,27461,30704,30250,27483,27307,26437,35997,2862,30249,33339,9124,42221,33082,33285,36090,75467,38828,39734,37558,70610
30820,12330,69923,30902,37317,19511,31290,27324,39902,30445,15403,27424,128037,27492,30253,43210,27429,34681,95078,49939,27556,31199
NA,27472,27475,27471,30912,36060,38863,41923,27478,69864,37760,38793,24632,26588,38432,27412,26472,31187,27306,29257,71353,39066
36058,37201,38170,36056,27460,27462,36007,71017,47551,36091,30266,32653,35988,39774,30459,30894,18518,38244,25365,30872,30924,30709
26173,36395,97491,38215,39810,30789,34381,39805,37321,34045,38848,30648,27774,36146,27320,41559,38188,30628,34114,97752,27326,27642
31299,30434,39892,28435,17312,36051,39843,12246,30776,39898,27514,27358,30255,71399,20396,27360,30707,43319,27365,36132,31718,34102
37377,29631,8932,95081,37381,37387,37384,94916,37385,37389,32788,42909,39841,40093,27411,29543,147729,36775,29622,36011,40176,35411
32653,35988,39774,30459,30894,25365,38244,18518,38843,30924,30709,27299,27303,27461,30704,30250,27483,27307,26437,35997,2862,30249
27424,128037,27492,36005,28081,27429,34681,49939,30937,27556,31199,37377,29631,8932,95081,37381,37387,37384,37385,34413,32788,37389
27358,30255,71399,20396,27360,30707,43319,27365,36132,34102,31718,25524,36183,26778,37787,33338,37156,30749,46887,38216,39106,33101
30648,27774,36146,27320,41559,38188,42346,34114,97752,27642,27326,NA,27472,27471,27475,30912,38863,36060,41923,27478,69864,37760
27313,41927,35606,28480,26368,30706,42321,26545,31235,37550,30827,31299,30434,39892,28435,17312,39843,36051,30256,27607,39898,12246
33339,16368,36090,42221,33285,39796,40923,38828,39734,37558,NA,30820,12330,69923,30902,37317,19511,31290,27324,39902,30445,15403
27341,39834,37380,25483,115670,27349,27314,30821,34400,36552,30854,26173,36395,97491,38215,23628,30789,94915,114492,38217,34045,38848
38793,24632,26588,38432,27412,36390,31187,26472,27306,71353,29257,36058,37201,38170,36056,27460,27462,36007,27418,71017,36091,47551
30703,39841,40093,27411,29543,95574,36775,36011,29622,40176,35411,24104,37332,25815,30693,38729,16300,31244,36130,13518,25819,36788
27284,33085,39774,30459,38843,25365,35988,30872,30894,30709,30638,24104,30819,25815,45352,31244,16300,13518,36130,37332,25819,36788
36147,128037,27492,36005,28081,27429,34681,49939,30937,31199,27556,42909,39841,40093,27411,59582,36775,147729,36011,78990,35411,36084
30648,34113,36146,27320,38842,34112,38188,30628,27334,27326,40203,27341,30811,37380,NA,25483,27351,27352,118386,34400,23819,39840
